('1', 'Bag, Barracks Laundry', 'available'),
('9232', 'Shirt, Men’s L/S', 'not available'),
('9233', 'Shirt, Men’s L/S', 'available'),
('9234', 'Shirt, Men’s L/S', 'not available'),
('9235', 'Shirt, Men’s L/S', 'available'),
('9236', 'Shirt, Men’s L/S', 'not available'),
('9237', 'Shirt, Men’s L/S', 'available'),
('9238', 'Shirt, Men’s L/S', 'not available'),
('9239', 'Shirt, Men’s L/S', 'available'),
('9240', 'Shirt, Men’s L/S', 'not available'),
('9241', 'Shirt, Men’s L/S', 'available'),
('9242', 'Shirt, Men’s L/S', 'not available'),
('9243', 'Shirt, Men’s L/S', 'available'),
('9244', 'Shirt, Men’s L/S', 'not available'),
('9245', 'Shirt, Men’s L/S', 'available'),
('9246', 'Shirt, Men’s L/S', 'not available'),
('9247', 'Shirt, Men’s L/S', 'available'),
('9248', 'Shirt, Men’s L/S', 'not available'),
('9249', 'Shirt, Men’s L/S', 'available'),
('9250', 'Shirt, Men’s L/S', 'not available'),
('9251', 'Shirt, Men’s L/S', 'available'),
('9252', 'Shirt, Men’s L/S', 'not available'),
('9253', 'Shirt, Men’s L/S', 'available'),
('9254', 'Shirt, Men’s L/S', 'not available'),
('9255', 'Shirt, Men’s L/S', 'available'),
('9256', 'Shirt, Men’s L/S', 'not available'),
('9257', 'Shirt, Men’s L/S', 'available'),
('9258', 'Shirt, Men’s L/S', 'not available'),
('9259', 'Shirt, Men’s L/S', 'available'),
('9260', 'Shirt, Men’s L/S', 'not available'),
('9261', 'Shirt, Men’s L/S', 'available'),
('9262', 'Shirt, Men’s L/S', 'not available'),
('9263', 'Shirt, Men’s L/S', 'available'),
('9264', 'Shirt, Men’s L/S', 'not available'),
('9265', 'Shirt, Men’s L/S', 'available'),
('9266', 'Shirt, Men’s L/S', 'not available'),
('9267', 'Shirt, Men’s L/S', 'available'),
('9268', 'Shirt, Men’s L/S', 'not available'),
('9269', 'Shirt, Men’s L/S', 'available'),
('9270', 'Shirt, Men’s L/S', 'not available'),
('9271', 'Shirt, Men’s L/S', 'available'),
('9272', 'Shirt, Men’s L/S', 'not available'),
('9273', 'Shirt, Men’s L/S', 'available'),
('9274', 'Shirt, Men’s L/S', 'not available'),
('9275', 'Shirt, Men’s L/S', 'available'),
('9276', 'Shirt, Men’s L/S', 'not available'),
('9277', 'Shirt, Men’s L/S', 'available'),
('9278', 'Shirt, Men’s L/S', 'not available'),
('9279', 'Shirt, Men’s L/S', 'available'),
('9280', 'Shirt, Men’s L/S', 'not available'),
('9281', 'Shirt, Men’s L/S', 'available'),
('9282', 'Shirt, Men’s L/S', 'not available'),
('9283', 'Shirt, Men’s L/S', 'available'),
('9284', 'Shirt, Men’s L/S', 'not available'),
('9285', 'Shirt, Men’s L/S', 'available'),
('9286', 'Shirt, Men’s L/S', 'not available'),
('9287', 'Shirt, Men’s L/S', 'available'),
('9288', 'Shirt, Men’s L/S', 'not available'),
('9289', 'Shirt, Men’s L/S', 'available'),
('9290', 'Shirt, Men’s L/S', 'not available'),
('9291', 'Shirt, Men’s L/S', 'available'),
('9292', 'Shirt, Men’s L/S', 'not available'),
('9293', 'Shirt, Men’s L/S', 'available'),
('9294', 'Shirt, Men’s L/S', 'not available'),
('9295', 'Shirt, Men’s L/S', 'available'),
('9296', 'Shirt, Men’s L/S', 'not available'),
('9297', 'Shirt, Men’s L/S', 'available'),
('9298', 'Shirt, Men’s L/S', 'not available'),
('9299', 'Shirt, Men’s L/S', 'available'),
('9300', 'Shirt, Men’s L/S', 'not available'),
('9301', 'Socks, Wool Gr/Black', 'available'),
('9302', 'Socks, Wool Gr/Black', 'not available'),
('9303', 'Socks, Wool Gr/Black', 'available'),
('9304', 'Socks, Wool Gr/Black', 'not available'),
('9305', 'Socks, Wool Gr/Black', 'available'),
('9306', 'Socks, Wool Gr/Black', 'not available'),
('9307', 'Socks, Wool Gr/Black', 'available'),
('9308', 'Socks, Wool Gr/Black', 'not available'),
('9309', 'Socks, Wool Gr/Black', 'available'),
('9310', 'Socks, Wool Gr/Black', 'not available'),
('9311', 'Socks, Wool Gr/Black', 'available'),
('9312', 'Socks, Wool Gr/Black', 'not available'),
('9313', 'Socks, Wool Gr/Black', 'available'),
('9314', 'Socks, Wool Gr/Black', 'not available'),
('9315', 'Socks, Wool Gr/Black', 'available'),
('9316', 'Socks, Wool Gr/Black', 'not available'),
('9317', 'Socks, Wool Gr/Black', 'available'),
('9318', 'Socks, Wool Gr/Black', 'not available'),
('9319', 'Socks, Wool Gr/Black', 'available'),
('9320', 'Socks, Wool Gr/Black', 'not available'),
('9321', 'Socks, Wool Gr/Black', 'available'),
('9322', 'Socks, Wool Gr/Black', 'not available'),
('9323', 'Socks, Wool Gr/Black', 'available'),
('9324', 'Socks, Wool Gr/Black', 'not available'),
('9325', 'Socks, Wool Gr/Black', 'available'),
('9326', 'Socks, Wool Gr/Black', 'not available'),
('9327', 'Socks, Wool Gr/Black', 'available'),
('9328', 'Socks, Wool Gr/Black', 'not available'),
('9329', 'Socks, Wool Gr/Black', 'available'),
('9330', 'Socks, Wool Gr/Black', 'not available'),
('9331', 'Socks, Wool Gr/Black', 'available'),
('9332', 'Socks, Wool Gr/Black', 'not available'),
('9333', 'Socks, Wool Gr/Black', 'available'),
('9334', 'Socks, Wool Gr/Black', 'not available'),
('9335', 'Socks, Wool Gr/Black', 'available'),
('9336', 'Socks, Wool Gr/Black', 'not available'),
('9337', 'Socks, Wool Gr/Black', 'available'),
('9338', 'Socks, Wool Gr/Black', 'not available'),
('9339', 'Socks, Wool Gr/Black', 'available'),
('9340', 'Socks, Wool Gr/Black', 'not available'),
('9341', 'Socks, Wool Gr/Black', 'available'),
('9342', 'Socks, Wool Gr/Black', 'not available'),
('9343', 'Socks, Wool Gr/Black', 'available'),
('9344', 'Socks, Wool Gr/Black', 'not available'),
('9345', 'Socks, Wool Gr/Black', 'available'),
('9346', 'Socks, Wool Gr/Black', 'not available'),
('9347', 'Socks, Wool Gr/Black', 'available'),
('9348', 'Socks, Wool Gr/Black', 'not available'),
('9349', 'Socks, Wool Gr/Black', 'available'),
('9350', 'Socks, Wool Gr/Black', 'not available'),
('9351', 'Socks, Wool Gr/Black', 'available'),
('9352', 'Socks, Wool Gr/Black', 'not available'),
('9353', 'Socks, Wool Gr/Black', 'available'),
('9354', 'Socks, Wool Gr/Black', 'not available'),
('9355', 'Socks, Wool Gr/Black', 'available'),
('9356', 'Socks, Wool Gr/Black', 'not available'),
('9357', 'Socks, Wool Gr/Black', 'available'),
('9358', 'Socks, Wool Gr/Black', 'not available'),
('9359', 'Socks, Wool Gr/Black', 'available'),
('9360', 'Socks, Wool Gr/Black', 'not available'),
('9361', 'Socks, Wool Gr/Black', 'available'),
('9362', 'Socks, Wool Gr/Black', 'not available'),
('9363', 'Socks, Wool Gr/Black', 'available'),
('9364', 'Socks, Wool Gr/Black', 'not available'),
('9365', 'Socks, Wool Gr/Black', 'available'),
('9366', 'Socks, Wool Gr/Black', 'not available'),
('9367', 'Socks, Wool Gr/Black', 'available'),
('9368', 'Socks, Wool Gr/Black', 'not available'),
('9369', 'Socks, Wool Gr/Black', 'available'),
('9370', 'Socks, Wool Gr/Black', 'not available'),
('9371', 'Socks, Wool Gr/Black', 'available'),
('9372', 'Socks, Wool Gr/Black', 'not available'),
('9373', 'Socks, Wool Gr/Black', 'available'),
('9374', 'Socks, Wool Gr/Black', 'not available'),
('9375', 'Socks, Wool Gr/Black', 'available'),
('9376', 'Socks, Wool Gr/Black', 'not available'),
('9377', 'Socks, Wool Gr/Black', 'available'),
('9378', 'Socks, Wool Gr/Black', 'not available'),
('9379', 'Socks, Wool Gr/Black', 'available'),
('9380', 'Socks, Wool Gr/Black', 'not available'),
('9381', 'Socks, Wool Gr/Black', 'available'),
('9382', 'Socks, Wool Gr/Black', 'not available'),
('9383', 'Socks, Wool Gr/Black', 'available'),
('9384', 'Socks, Wool Gr/Black', 'not available'),
('9385', 'Socks, Wool Gr/Black', 'available'),
('9386', 'Socks, Wool Gr/Black', 'not available'),
('9387', 'Socks, Wool Gr/Black', 'available'),
('9388', 'Socks, Wool Gr/Black', 'not available'),
('9389', 'Socks, Wool Gr/Black', 'available'),
('9390', 'Socks, Wool Gr/Black', 'not available'),
('9391', 'Socks, Wool Gr/Black', 'available'),
('9392', 'Socks, Wool Gr/Black', 'not available'),
('9393', 'Socks, Wool Gr/Black', 'available'),
('9394', 'Socks, Wool Gr/Black', 'not available'),
('9395', 'Socks, Wool Gr/Black', 'available'),
('9396', 'Socks, Wool Gr/Black', 'not available'),
('9397', 'Socks, Wool Gr/Black', 'available'),
('9398', 'Socks, Wool Gr/Black', 'not available'),
('9399', 'Socks, Wool Gr/Black', 'available'),
('9400', 'Socks, Wool Gr/Black', 'not available'),
('9401', 'Socks, Wool Gr/Black', 'available'),
('9402', 'Socks, Wool Gr/Black', 'not available'),
('9403', 'Socks, Wool Gr/Black', 'available'),
('9404', 'Socks, Wool Gr/Black', 'not available'),
('9405', 'Socks, Wool Gr/Black', 'available'),
('9406', 'Socks, Wool Gr/Black', 'not available'),
('9407', 'Socks, Wool Gr/Black', 'available'),
('9408', 'Socks, Wool Gr/Black', 'not available'),
('9409', 'Socks, Wool Gr/Black', 'available'),
('9410', 'Socks, Wool Gr/Black', 'not available'),
('9411', 'Socks, Wool Gr/Black', 'available'),
('9412', 'Socks, Wool Gr/Black', 'not available'),
('9413', 'Socks, Wool Gr/Black', 'available'),
('9414', 'Socks, Wool Gr/Black', 'not available'),
('9415', 'Socks, Wool Gr/Black', 'available'),
('9416', 'Socks, Wool Gr/Black', 'not available'),
('9417', 'Socks, Wool Gr/Black', 'available'),
('9418', 'Socks, Wool Gr/Black', 'not available'),
('9419', 'Socks, Wool Gr/Black', 'available'),
('9420', 'Socks, Wool Gr/Black', 'not available'),
('9421', 'Socks, Wool Gr/Black', 'available'),
('9422', 'Socks, Wool Gr/Black', 'not available'),
('9423', 'Socks, Wool Gr/Black', 'available'),
('9424', 'Socks, Wool Gr/Black', 'not available'),
('9425', 'Socks, Wool Gr/Black', 'available'),
('9426', 'Socks, Wool Gr/Black', 'not available'),
('9427', 'Socks, Wool Gr/Black', 'available'),
('9428', 'Socks, Wool Gr/Black', 'not available'),
('9429', 'Socks, Wool Gr/Black', 'available'),
('9430', 'Socks, Wool Gr/Black', 'not available'),
('9431', 'Socks, Wool Gr/Black', 'available'),
('9432', 'Socks, Wool Gr/Black', 'not available'),
('9433', 'Socks, Wool Gr/Black', 'available'),
('9434', 'Socks, Wool Gr/Black', 'not available'),
('9435', 'Socks, Wool Gr/Black', 'available'),
('9436', 'Socks, Wool Gr/Black', 'not available'),
('9437', 'Socks, Wool Gr/Black', 'available'),
('9438', 'Socks, Wool Gr/Black', 'not available'),
('9439', 'Socks, Wool Gr/Black', 'available'),
('9440', 'Socks, Wool Gr/Black', 'not available'),
('9441', 'Socks, Wool Gr/Black', 'available'),
('9442', 'Socks, Wool Gr/Black', 'not available'),
('9443', 'Socks, Wool Gr/Black', 'available'),
('9444', 'Socks, Wool Gr/Black', 'not available'),
('9445', 'Socks, Wool Gr/Black', 'available'),
('9446', 'Socks, Wool Gr/Black', 'not available'),
('9447', 'Socks, Wool Gr/Black', 'available'),
('9448', 'Socks, Wool Gr/Black', 'not available'),
('9449', 'Socks, Wool Gr/Black', 'available'),
('9450', 'Socks, Wool Gr/Black', 'not available'),
('9451', 'US Army ACU', 'available'),
('9452', 'US Army ACU', 'not available'),
('9453', 'US Army ACU', 'available'),
('9454', 'US Army ACU', 'not available'),
('9455', 'US Army ACU', 'available'),
('9456', 'US Army ACU', 'not available'),
('9457', 'US Army ACU', 'available'),
('9458', 'US Army ACU', 'not available'),
('9459', 'US Army ACU', 'available'),
('9460', 'US Army ACU', 'not available'),
('9461', 'US Army ACU', 'available'),
('9462', 'US Army ACU', 'not available'),
('9463', 'US Army ACU', 'available'),
('9464', 'US Army ACU', 'not available'),
('9465', 'US Army ACU', 'available'),
('9466', 'US Army ACU', 'not available'),
('9467', 'US Army ACU', 'available'),
('9468', 'US Army ACU', 'not available'),
('9469', 'US Army ACU', 'available'),
('9470', 'US Army ACU', 'not available'),
('9471', 'US Army ACU', 'available'),
('9472', 'US Army ACU', 'not available'),
('9473', 'US Army ACU', 'available'),
('9474', 'US Army ACU', 'not available'),
('9475', 'US Army ACU', 'available'),
('9476', 'US Army ACU', 'not available'),
('9477', 'US Army ACU', 'available'),
('9478', 'US Army ACU', 'not available'),
('9479', 'US Army ACU', 'available'),
('9480', 'US Army ACU', 'not available'),
('9481', 'US Army ACU', 'available'),
('9482', 'US Army ACU', 'not available'),
('9483', 'US Army ACU', 'available'),
('9484', 'US Army ACU', 'not available'),
('9485', 'US Army ACU', 'available'),
('9486', 'US Army ACU', 'not available'),
('9487', 'US Army ACU', 'available'),
('9488', 'US Army ACU', 'not available'),
('9489', 'US Army ACU', 'available'),
('9490', 'US Army ACU', 'not available'),
('9491', 'US Army ACU', 'available'),
('9492', 'US Army ACU', 'not available'),
('9493', 'US Army ACU', 'available'),
('9494', 'US Army ACU', 'not available'),
('9495', 'US Army ACU', 'available'),
('9496', 'US Army ACU', 'not available'),
('9497', 'US Army ACU', 'available'),
('9498', 'US Army ACU', 'not available'),
('9499', 'US Army ACU', 'available'),
('9500', 'US Army ACU', 'not available'),
('9501', 'US Army ACU', 'available'),
('9502', 'US Army ACU', 'not available'),
('9503', 'US Army ACU', 'available'),
('9504', 'US Army ACU', 'not available'),
('9505', 'US Army ACU', 'available'),
('9506', 'US Army ACU', 'not available'),
('9507', 'US Army ACU', 'available'),
('9508', 'US Army ACU', 'not available'),
('9509', 'US Army ACU', 'available'),
('9510', 'US Army ACU', 'not available'),
('9511', 'US Army ACU', 'available'),
('9512', 'US Army ACU', 'not available'),
('9513', 'US Army ACU', 'available'),
('9514', 'US Army ACU', 'not available'),
('9515', 'US Army ACU', 'available'),
('9516', 'US Army ACU', 'not available'),
('9517', 'US Army ACU', 'available'),
('9518', 'US Army ACU', 'not available'),
('9519', 'US Army ACU', 'available'),
('9520', 'US Army ACU', 'not available'),
('9521', 'US Army ACU', 'available'),
('9522', 'US Army ACU', 'not available'),
('9523', 'US Army ACU', 'available'),
('9524', 'US Army ACU', 'not available'),
('9525', 'US Army ACU', 'available'),
('9526', 'US Army ACU', 'not available'),
('9527', 'US Army ACU', 'available'),
('9528', 'US Army ACU', 'not available'),
('9529', 'US Army ACU', 'available'),
('9530', 'US Army ACU', 'not available'),
('9531', 'US Army ACU', 'available'),
('9532', 'US Army ACU', 'not available'),
('9533', 'US Army ACU', 'available'),
('9534', 'US Army ACU', 'not available'),
('9535', 'US Army ACU', 'available'),
('9536', 'US Army ACU', 'not available'),
('9537', 'US Army ACU', 'available'),
('9538', 'US Army ACU', 'not available'),
('9539', 'US Army ACU', 'available'),
('9540', 'US Army ACU', 'not available'),
('9541', 'US Army ACU', 'available'),
('9542', 'US Army ACU', 'not available'),
('9543', 'US Army ACU', 'available'),
('9544', 'US Army ACU', 'not available'),
('9545', 'US Army ACU', 'available'),
('9546', 'US Army ACU', 'not available'),
('9547', 'US Army ACU', 'available'),
('9548', 'US Army ACU', 'not available'),
('9549', 'US Army ACU', 'available'),
('9550', 'US Army ACU', 'not available'),
('9551', 'US Army ACU', 'available'),
('9552', 'US Army ACU', 'not available'),
('9553', 'US Army ACU', 'available'),
('9554', 'US Army ACU', 'not available'),
('9555', 'US Army ACU', 'available'),
('9556', 'US Army ACU', 'not available'),
('9557', 'US Army ACU', 'available'),
('9558', 'US Army ACU', 'not available'),
('9559', 'US Army ACU', 'available'),
('9560', 'US Army ACU', 'not available'),
('9561', 'US Army ACU', 'available'),
('9562', 'US Army ACU', 'not available'),
('9563', 'US Army ACU', 'available'),
('9564', 'US Army ACU', 'not available'),
('9565', 'US Army ACU', 'available'),
('9566', 'US Army ACU', 'not available'),
('9567', 'US Army ACU', 'available'),
('9568', 'US Army ACU', 'not available'),
('9569', 'US Army ACU', 'available'),
('9570', 'US Army ACU', 'not available'),
('9571', 'US Army ACU', 'available'),
('9572', 'US Army ACU', 'not available'),
('9573', 'US Army ACU', 'available'),
('9574', 'US Army ACU', 'not available'),
('9575', 'US Army ACU', 'available'),
('9576', 'US Army ACU', 'not available'),
('9577', 'US Army ACU', 'available'),
('9578', 'US Army ACU', 'not available'),
('9579', 'US Army ACU', 'available'),
('9580', 'US Army ACU', 'not available'),
('9581', 'US Army ACU', 'available'),
('9582', 'US Army ACU', 'not available'),
('9583', 'US Army ACU', 'available'),
('9584', 'US Army ACU', 'not available'),
('9585', 'US Army ACU', 'available'),
('9586', 'US Army ACU', 'not available'),
('9587', 'US Army ACU', 'available'),
('9588', 'US Army ACU', 'not available'),
('9589', 'US Army ACU', 'available'),
('9590', 'US Army ACU', 'not available'),
('9591', 'US Army ACU', 'available'),
('9592', 'US Army ACU', 'not available'),
('9593', 'US Army ACU', 'available'),
('9594', 'US Army ACU', 'not available'),
('9595', 'US Army ACU', 'available'),
('9596', 'US Army ACU', 'not available'),
('9597', 'US Army ACU', 'available'),
('9598', 'US Army ACU', 'not available'),
('9599', 'US Army ACU', 'available'),
('9600', 'US Army ACU', 'not available'),
('9601', 'US Army OCP', 'available'),
('9602', 'US Army OCP', 'not available'),
('9603', 'US Army OCP', 'available'),
('9604', 'US Army OCP', 'not available'),
('9605', 'US Army OCP', 'available'),
('9606', 'US Army OCP', 'not available'),
('9607', 'US Army OCP', 'available'),
('9608', 'US Army OCP', 'not available'),
('9609', 'US Army OCP', 'available'),
('9610', 'US Army OCP', 'not available'),
('9611', 'US Army OCP', 'available'),
('9612', 'US Army OCP', 'not available'),
('9613', 'US Army OCP', 'available'),
('9614', 'US Army OCP', 'not available'),
('9615', 'US Army OCP', 'available'),
('9616', 'US Army OCP', 'not available'),
('9617', 'US Army OCP', 'available'),
('9618', 'US Army OCP', 'not available'),
('9619', 'US Army OCP', 'available'),
('9620', 'US Army OCP', 'not available'),
('9621', 'US Army OCP', 'available'),
('9622', 'US Army OCP', 'not available'),
('9623', 'US Army OCP', 'available'),
('9624', 'US Army OCP', 'not available'),
('9625', 'US Army OCP', 'available'),
('9626', 'US Army OCP', 'not available'),
('9627', 'US Army OCP', 'available'),
('9628', 'US Army OCP', 'not available'),
('9629', 'US Army OCP', 'available'),
('9630', 'US Army OCP', 'not available'),
('9631', 'US Army OCP', 'available'),
('9632', 'US Army OCP', 'not available'),
('9633', 'US Army OCP', 'available'),
('9634', 'US Army OCP', 'not available'),
('9635', 'US Army OCP', 'available'),
('9636', 'US Army OCP', 'not available'),
('9637', 'US Army OCP', 'available'),
('9638', 'US Army OCP', 'not available'),
('9639', 'US Army OCP', 'available'),
('9640', 'US Army OCP', 'not available'),
('9641', 'US Army OCP', 'available'),
('9642', 'US Army OCP', 'not available'),
('9643', 'US Army OCP', 'available'),
('9644', 'US Army OCP', 'not available'),
('9645', 'US Army OCP', 'available'),
('9646', 'US Army OCP', 'not available'),
('9647', 'US Army OCP', 'available'),
('9648', 'US Army OCP', 'not available'),
('9649', 'US Army OCP', 'available'),
('9650', 'US Army OCP', 'not available'),
('9651', 'US Army OCP', 'available'),
('9652', 'US Army OCP', 'not available'),
('9653', 'US Army OCP', 'available'),
('9654', 'US Army OCP', 'not available'),
('9655', 'US Army OCP', 'available'),
('9656', 'US Army OCP', 'not available'),
('9657', 'US Army OCP', 'available'),
('9658', 'US Army OCP', 'not available'),
('9659', 'US Army OCP', 'available'),
('9660', 'US Army OCP', 'not available'),
('9661', 'US Army OCP', 'available'),
('9662', 'US Army OCP', 'not available'),
('9663', 'US Army OCP', 'available'),
('9664', 'US Army OCP', 'not available'),
('9665', 'US Army OCP', 'available'),
('9666', 'US Army OCP', 'not available'),
('9667', 'US Army OCP', 'available'),
('9668', 'US Army OCP', 'not available'),
('9669', 'US Army OCP', 'available'),
('9670', 'US Army OCP', 'not available'),
('9671', 'US Army OCP', 'available'),
('9672', 'US Army OCP', 'not available'),
('9673', 'US Army OCP', 'available'),
('9674', 'US Army OCP', 'not available'),
('9675', 'US Army OCP', 'available'),
('9676', 'US Army OCP', 'not available'),
('9677', 'US Army OCP', 'available'),
('9678', 'US Army OCP', 'not available'),
('9679', 'US Army OCP', 'available'),
('9680', 'US Army OCP', 'not available'),
('9681', 'US Army OCP', 'available'),
('9682', 'US Army OCP', 'not available'),
('9683', 'US Army OCP', 'available'),
('9684', 'US Army OCP', 'not available'),
('9685', 'US Army OCP', 'available'),
('9686', 'US Army OCP', 'not available'),
('9687', 'US Army OCP', 'available'),
('9688', 'US Army OCP', 'not available'),
('9689', 'US Army OCP', 'available'),
('9690', 'US Army OCP', 'not available'),
('9691', 'US Army OCP', 'available'),
('9692', 'US Army OCP', 'not available'),
('9693', 'US Army OCP', 'available'),
('9694', 'US Army OCP', 'not available'),
